94.0, 110.0, 88.0
85.0, 107.0, 95.0
84.0, 107.0, 95.0
80.0, 96.0, 93.0
80.0, 96.0, 93.0
80.0, 96.0, 94.0
80.0, 96.0, 94.0
80.0, 96.0, 94.0
77.0, 69.0, 47.0
69.0, 65.0, 63.0
74.0, 72.0, 50.0
74.0, 74.0, 57.0
74.0, 74.0, 57.0
75.0, 71.0, 49.0
75.0, 71.0, 49.0
80.0, 64.0, 53.0
80.0, 67.0, 59.0
84.0, 75.0, 53.0
89.0, 69.0, 61.0
93.0, 69.0, 60.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
94.0, 67.0, 52.0
95.0, 68.0, 53.0
95.0, 68.0, 53.0
85.0, 73.0, 39.0
86.0, 74.0, 40.0
86.0, 74.0, 40.0
86.0, 74.0, 40.0
86.0, 74.0, 40.0
86.0, 74.0, 40.0
86.0, 74.0, 40.0
85.0, 80.0, 53.0
90.0, 81.0, 61.0
90.0, 81.0, 60.0
90.0, 81.0, 60.0
90.0, 81.0, 60.0
92.0, 82.0, 62.0
97.0, 81.0, 58.0
97.0, 81.0, 58.0
96.0, 82.0, 52.0
96.0, 82.0, 52.0
96.0, 82.0, 52.0
96.0, 82.0, 52.0
96.0, 73.0, 55.0
97.0, 74.0, 55.0
105.0, 76.0, 62.0
105.0, 76.0, 62.0
105.0, 76.0, 62.0
105.0, 76.0, 62.0
109.0, 79.0, 62.0
125.0, 85.0, 54.0
120.0, 80.0, 53.0
119.0, 80.0, 53.0
112.0, 83.0, 63.0
81.0, 79.0, 30.0
81.0, 79.0, 31.0
63.0, 87.0, 49.0
61.0, 64.0, 62.0
17.0, 124.0, 52.0
119.0, 164.0, 66.0
125.0, 139.0, 115.0
125.0, 139.0, 115.0
125.0, 139.0, 115.0
123.0, 137.0, 122.0
123.0, 137.0, 122.0
120.0, 136.0, 126.0
125.0, 134.0, 90.0
125.0, 134.0, 90.0
187.0, 177.0, 23.0
185.0, 173.0, 27.0
185.0, 173.0, 27.0
185.0, 173.0, 27.0
184.0, 145.0, 63.0
137.0, 130.0, 95.0
137.0, 130.0, 95.0
145.0, 131.0, 95.0
179.0, 128.0, 65.0
181.0, 143.0, 66.0
176.0, 140.0, 75.0
176.0, 140.0, 75.0
161.0, 133.0, 108.0
170.0, 140.0, 101.0
189.0, 133.0, 103.0
183.0, 131.0, 102.0
187.0, 158.0, 122.0
177.0, 154.0, 121.0
176.0, 157.0, 127.0
174.0, 155.0, 126.0
166.0, 139.0, 121.0
166.0, 139.0, 121.0
170.0, 141.0, 120.0
163.0, 142.0, 119.0
160.0, 131.0, 117.0
152.0, 129.0, 123.0
152.0, 129.0, 123.0
147.0, 142.0, 124.0
145.0, 142.0, 120.0
145.0, 133.0, 123.0
147.0, 133.0, 124.0
143.0, 130.0, 126.0
140.0, 128.0, 127.0
140.0, 128.0, 127.0
140.0, 128.0, 127.0
140.0, 128.0, 127.0
143.0, 128.0, 123.0
143.0, 128.0, 123.0
139.0, 135.0, 125.0
139.0, 135.0, 125.0
139.0, 135.0, 125.0
129.0, 134.0, 121.0
128.0, 130.0, 117.0
135.0, 128.0, 117.0
135.0, 128.0, 117.0
131.0, 128.0, 114.0
135.0, 128.0, 105.0
135.0, 128.0, 105.0
135.0, 128.0, 105.0
147.0, 130.0, 103.0
159.0, 129.0, 101.0
148.0, 131.0, 104.0
180.0, 171.0, 70.0
180.0, 172.0, 70.0
180.0, 172.0, 70.0
212.0, 212.0, 117.0
204.0, 213.0, 84.0
204.0, 166.0, 83.0
193.0, 157.0, 121.0
194.0, 137.0, 87.0
194.0, 137.0, 87.0
193.0, 28.0, 55.0
193.0, 28.0, 55.0
193.0, 28.0, 55.0
170.0, 26.0, 49.0
170.0, 26.0, 49.0
170.0, 26.0, 49.0
171.0, 26.0, 49.0
171.0, 26.0, 49.0
138.0, 29.0, 26.0
138.0, 29.0, 26.0
143.0, 52.0, 35.0
143.0, 52.0, 35.0
129.0, 52.0, 24.0
148.0, 39.0, 20.0
161.0, 79.0, 45.0
161.0, 79.0, 46.0
173.0, 87.0, 43.0
174.0, 98.0, 50.0
151.0, 108.0, 46.0
151.0, 108.0, 46.0
151.0, 108.0, 46.0
133.0, 98.0, 47.0
133.0, 99.0, 47.0
133.0, 99.0, 47.0
130.0, 98.0, 51.0
130.0, 70.0, 62.0
132.0, 77.0, 88.0
156.0, 83.0, 73.0
156.0, 83.0, 73.0
156.0, 83.0, 73.0
156.0, 83.0, 74.0
156.0, 83.0, 74.0
128.0, 95.0, 72.0
128.0, 95.0, 72.0
128.0, 109.0, 95.0
133.0, 110.0, 94.0
140.0, 106.0, 86.0
142.0, 109.0, 85.0
129.0, 115.0, 95.0
129.0, 115.0, 95.0
129.0, 116.0, 93.0
129.0, 116.0, 93.0
128.0, 116.0, 93.0
178.0, 122.0, 91.0
185.0, 119.0, 119.0
185.0, 119.0, 119.0
167.0, 124.0, 127.0
167.0, 124.0, 127.0
150.0, 96.0, 112.0
147.0, 98.0, 115.0
151.0, 107.0, 112.0
151.0, 104.0, 112.0
150.0, 105.0, 110.0
151.0, 104.0, 111.0
151.0, 104.0, 111.0
147.0, 119.0, 98.0
149.0, 117.0, 99.0
148.0, 115.0, 98.0
149.0, 113.0, 125.0
149.0, 113.0, 125.0
148.0, 113.0, 124.0
148.0, 113.0, 124.0
149.0, 122.0, 123.0
151.0, 123.0, 125.0
150.0, 127.0, 121.0
142.0, 124.0, 114.0
143.0, 125.0, 118.0
143.0, 121.0, 123.0
132.0, 116.0, 123.0
133.0, 122.0, 122.0
133.0, 122.0, 122.0
128.0, 125.0, 124.0
128.0, 125.0, 124.0
134.0, 124.0, 122.0
134.0, 124.0, 122.0
133.0, 126.0, 112.0
133.0, 126.0, 112.0
136.0, 121.0, 106.0
137.0, 119.0, 97.0
133.0, 109.0, 118.0
133.0, 109.0, 118.0
133.0, 109.0, 118.0
142.0, 97.0, 112.0
130.0, 93.0, 124.0
151.0, 93.0, 118.0
151.0, 93.0, 118.0
151.0, 93.0, 118.0
151.0, 93.0, 118.0
151.0, 93.0, 118.0
152.0, 93.0, 98.0
136.0, 66.0, 126.0
136.0, 66.0, 126.0
141.0, 60.0, 83.0
141.0, 60.0, 83.0
141.0, 61.0, 83.0
202.0, 93.0, 86.0
202.0, 92.0, 86.0
203.0, 92.0, 86.0
203.0, 92.0, 86.0
204.0, 121.0, 67.0
204.0, 121.0, 67.0
204.0, 121.0, 67.0
130.0, 111.0, 146.0
152.0, 118.0, 148.0
152.0, 119.0, 149.0
147.0, 111.0, 133.0
147.0, 111.0, 133.0
149.0, 107.0, 134.0
149.0, 107.0, 134.0
154.0, 110.0, 133.0
154.0, 110.0, 133.0
154.0, 110.0, 133.0
166.0, 126.0, 146.0
166.0, 121.0, 150.0
166.0, 121.0, 150.0
160.0, 125.0, 142.0
182.0, 111.0, 135.0
182.0, 111.0, 135.0
182.0, 111.0, 135.0
185.0, 97.0, 129.0
185.0, 97.0, 129.0
185.0, 98.0, 129.0
217.0, 189.0, 198.0
218.0, 190.0, 200.0
218.0, 190.0, 200.0
218.0, 190.0, 200.0
213.0, 131.0, 178.0
209.0, 152.0, 158.0
209.0, 152.0, 158.0
202.0, 144.0, 154.0
207.0, 154.0, 144.0
207.0, 154.0, 144.0
203.0, 136.0, 149.0
203.0, 136.0, 149.0
203.0, 136.0, 149.0
203.0, 136.0, 149.0
203.0, 136.0, 149.0
201.0, 141.0, 136.0
203.0, 130.0, 133.0
203.0, 130.0, 133.0
203.0, 130.0, 133.0
198.0, 132.0, 133.0
198.0, 132.0, 133.0
198.0, 132.0, 133.0
198.0, 132.0, 133.0
198.0, 132.0, 133.0
198.0, 138.0, 133.0
195.0, 137.0, 132.0
233.0, 185.0, 150.0
233.0, 185.0, 150.0
229.0, 179.0, 137.0
229.0, 179.0, 137.0
193.0, 170.0, 140.0
207.0, 177.0, 159.0
207.0, 177.0, 159.0
196.0, 186.0, 155.0
198.0, 187.0, 155.0
198.0, 188.0, 156.0
198.0, 188.0, 156.0
209.0, 187.0, 154.0
210.0, 188.0, 155.0
219.0, 165.0, 170.0
194.0, 178.0, 160.0
205.0, 185.0, 167.0
205.0, 185.0, 167.0
200.0, 181.0, 165.0
202.0, 183.0, 165.0
202.0, 183.0, 165.0
200.0, 179.0, 169.0
200.0, 179.0, 169.0
200.0, 179.0, 169.0
200.0, 182.0, 168.0
204.0, 189.0, 172.0
201.0, 189.0, 172.0
201.0, 189.0, 172.0
201.0, 189.0, 172.0
201.0, 189.0, 172.0
202.0, 185.0, 170.0
195.0, 184.0, 168.0
192.0, 187.0, 173.0
195.0, 176.0, 170.0
195.0, 176.0, 169.0
195.0, 176.0, 169.0
195.0, 176.0, 169.0
195.0, 190.0, 183.0
196.0, 190.0, 183.0
196.0, 189.0, 181.0
201.0, 188.0, 181.0
230.0, 190.0, 174.0
236.0, 193.0, 174.0
236.0, 192.0, 174.0
237.0, 196.0, 175.0
237.0, 196.0, 175.0
234.0, 193.0, 175.0
234.0, 193.0, 175.0
234.0, 193.0, 176.0
234.0, 193.0, 176.0
236.0, 197.0, 186.0
234.0, 195.0, 184.0
228.0, 205.0, 184.0
227.0, 207.0, 184.0
210.0, 197.0, 189.0
210.0, 197.0, 189.0
210.0, 197.0, 189.0
210.0, 197.0, 189.0
209.0, 197.0, 189.0
209.0, 197.0, 189.0
209.0, 197.0, 189.0
209.0, 197.0, 189.0
208.0, 197.0, 182.0
208.0, 197.0, 182.0
208.0, 197.0, 182.0
208.0, 197.0, 182.0
195.0, 198.0, 191.0
195.0, 198.0, 191.0
195.0, 198.0, 190.0
195.0, 198.0, 190.0
195.0, 198.0, 190.0
197.0, 194.0, 188.0
199.0, 193.0, 186.0
199.0, 193.0, 186.0
196.0, 193.0, 187.0
196.0, 193.0, 187.0
203.0, 194.0, 165.0
203.0, 194.0, 165.0
203.0, 194.0, 165.0
193.0, 194.0, 144.0
248.0, 218.0, 130.0
248.0, 218.0, 130.0
224.0, 230.0, 219.0
227.0, 230.0, 219.0
227.0, 230.0, 219.0
227.0, 230.0, 219.0
227.0, 230.0, 219.0
245.0, 240.0, 231.0
246.0, 241.0, 229.0
246.0, 241.0, 229.0
246.0, 240.0, 229.0
253.0, 251.0, 252.0
253.0, 251.0, 252.0
253.0, 251.0, 252.0
252.0, 252.0, 252.0
252.0, 252.0, 252.0
248.0, 248.0, 248.0
248.0, 248.0, 248.0
248.0, 248.0, 248.0
248.0, 248.0, 248.0
248.0, 248.0, 249.0
248.0, 248.0, 247.0
247.0, 245.0, 246.0
247.0, 245.0, 246.0
241.0, 240.0, 240.0
240.0, 240.0, 240.0
242.0, 241.0, 241.0
248.0, 247.0, 246.0
239.0, 239.0, 239.0
238.0, 238.0, 238.0
238.0, 238.0, 238.0
237.0, 237.0, 237.0
237.0, 237.0, 237.0
235.0, 233.0, 237.0
230.0, 235.0, 238.0
229.0, 227.0, 227.0
228.0, 226.0, 225.0
234.0, 230.0, 227.0
234.0, 230.0, 226.0
240.0, 239.0, 239.0
241.0, 234.0, 227.0
241.0, 234.0, 227.0
241.0, 234.0, 227.0
241.0, 234.0, 227.0
242.0, 234.0, 227.0
242.0, 234.0, 227.0
235.0, 215.0, 229.0
235.0, 215.0, 229.0
235.0, 215.0, 229.0
235.0, 215.0, 229.0
234.0, 214.0, 228.0
234.0, 214.0, 228.0
234.0, 214.0, 228.0
234.0, 214.0, 228.0
224.0, 222.0, 221.0
231.0, 213.0, 193.0
231.0, 213.0, 193.0
225.0, 214.0, 203.0
225.0, 214.0, 202.0
