55, 48, 55, Keith Urban,   Fuse (Deluxe),   https://i.scdn.co/image/6a0bc872130138a170fd95d1666e831d3a875b5d
58, 51, 50, Eric Church,   Sinners Like Me,   https://i.scdn.co/image/466d175a58388768b977c324c346ba08c5a59af0
60, 49, 57, Reba McEntire,   Live (1989 McCallum Theatre),   https://i.scdn.co/image/491c4c4af272670f17ac819023059bf18a8a1c9d
62, 55, 60, Merle Haggard,   Unforgettable Merle Haggard,   https://i.scdn.co/image/6c1d9c553bbc3dfaa086978088485fbcf0cfa60d
59, 45, 50, Dolly Parton,   Something Special,   https://i.scdn.co/image/b7adfb25305266e9aecf248ef4d63e95d38a2919
59, 45, 50, Dolly Parton,   Something Special,   https://i.scdn.co/image/b7adfb25305266e9aecf248ef4d63e95d38a2919
51, 44, 52, Tim McGraw,   Love Story,   https://i.scdn.co/image/685632477c3f7ee059fa9a87ff37c28419c8574b
46, 45, 51, Reba McEntire,   Unlimited,   https://i.scdn.co/image/f24fae424002fefee5b33edda83c91050da27616
42, 33, 48, Bill Monroe,   Foggy Mountain Breakdown,   https://i.scdn.co/image/43978189127a965f90f9a47fca12d26139e8e574
43, 36, 44, Reba McEntire,   Unlimited,   https://i.scdn.co/image/9be35a6b7d7ba8fa49135a89a8d79f034da2f706
44, 43, 42, Smithfield,   Smithfield,   https://i.scdn.co/image/dea254df139bc2b106bb5db5c201890e008325b1
44, 43, 42, Smithfield,   Smithfield,   https://i.scdn.co/image/dea254df139bc2b106bb5db5c201890e008325b1
47, 44, 42, Brooks & Dunn,   The Essential Brooks & Dunn,   https://i.scdn.co/image/220236bfb6bf65997a2ef04a2d560674f9629250
46, 47, 46, Willie Nelson,   The Platinum Collection,   https://i.scdn.co/image/6762e2171349e19a0b53732efd2c19aabab15363
46, 44, 46, Blake Shelton,   Loaded: The Best Of Blake Shelton,   https://i.scdn.co/image/40982e7a7f0a2a8e7c1becdcd4d9dfae7628708f
42, 41, 40, Johnny Cash,   American IV: The Man Comes Around,   https://i.scdn.co/image/f29ff99a25e6f8898b9aeaa50727f3efec345758
