4.0, 7.0, 4.0
5.0, 7.0, 5.0
5.0, 7.0, 5.0
14.0, 10.0, 14.0
14.0, 10.0, 14.0
12.0, 13.0, 12.0
12.0, 13.0, 12.0
11.0, 12.0, 11.0
21.0, 16.0, 10.0
21.0, 16.0, 10.0
21.0, 16.0, 10.0
21.0, 16.0, 10.0
21.0, 16.0, 10.0
27.0, 1.0, 1.0
27.0, 1.0, 1.0
27.0, 1.0, 1.0
16.0, 8.0, 4.0
20.0, 15.0, 9.0
20.0, 15.0, 9.0
29.0, 14.0, 14.0
30.0, 15.0, 15.0
24.0, 16.0, 17.0
24.0, 23.0, 21.0
30.0, 21.0, 20.0
28.0, 27.0, 23.0
28.0, 27.0, 23.0
25.0, 26.0, 20.0
30.0, 31.0, 27.0
30.0, 30.0, 30.0
30.0, 30.0, 30.0
29.0, 29.0, 29.0
31.0, 26.0, 27.0
27.0, 27.0, 26.0
27.0, 27.0, 26.0
27.0, 26.0, 26.0
27.0, 26.0, 26.0
27.0, 26.0, 26.0
27.0, 26.0, 26.0
27.0, 29.0, 29.0
27.0, 28.0, 24.0
19.0, 19.0, 19.0
10.0, 23.0, 26.0
5.0, 21.0, 16.0
28.0, 31.0, 32.0
12.0, 28.0, 32.0
15.0, 39.0, 38.0
15.0, 39.0, 38.0
15.0, 39.0, 38.0
15.0, 39.0, 38.0
15.0, 39.0, 38.0
31.0, 33.0, 37.0
35.0, 32.0, 23.0
36.0, 33.0, 27.0
36.0, 33.0, 27.0
35.0, 33.0, 28.0
35.0, 33.0, 28.0
46.0, 42.0, 31.0
46.0, 42.0, 31.0
46.0, 42.0, 31.0
42.0, 36.0, 25.0
43.0, 38.0, 30.0
42.0, 35.0, 26.0
42.0, 35.0, 26.0
42.0, 35.0, 26.0
40.0, 34.0, 25.0
40.0, 35.0, 23.0
52.0, 40.0, 30.0
61.0, 40.0, 29.0
61.0, 40.0, 29.0
61.0, 40.0, 31.0
60.0, 39.0, 28.0
60.0, 39.0, 28.0
60.0, 34.0, 28.0
63.0, 33.0, 22.0
63.0, 33.0, 22.0
63.0, 32.0, 21.0
63.0, 32.0, 21.0
56.0, 56.0, 2.0
55.0, 56.0, 2.0
61.0, 52.0, 40.0
59.0, 52.0, 41.0
63.0, 55.0, 47.0
60.0, 55.0, 44.0
56.0, 48.0, 45.0
58.0, 50.0, 42.0
63.0, 50.0, 37.0
55.0, 48.0, 39.0
55.0, 48.0, 37.0
52.0, 51.0, 40.0
52.0, 49.0, 43.0
55.0, 50.0, 44.0
52.0, 56.0, 47.0
45.0, 53.0, 52.0
46.0, 50.0, 52.0
45.0, 49.0, 50.0
43.0, 51.0, 50.0
41.0, 52.0, 49.0
39.0, 49.0, 51.0
51.0, 63.0, 62.0
51.0, 60.0, 59.0
50.0, 61.0, 59.0
51.0, 59.0, 60.0
52.0, 59.0, 62.0
52.0, 59.0, 62.0
55.0, 59.0, 62.0
54.0, 59.0, 59.0
54.0, 59.0, 59.0
54.0, 59.0, 59.0
54.0, 59.0, 58.0
52.0, 62.0, 61.0
52.0, 60.0, 63.0
58.0, 62.0, 62.0
60.0, 59.0, 60.0
63.0, 63.0, 63.0
62.0, 62.0, 63.0
63.0, 62.0, 56.0
63.0, 62.0, 56.0
63.0, 62.0, 56.0
63.0, 62.0, 56.0
58.0, 59.0, 57.0
58.0, 59.0, 57.0
59.0, 58.0, 57.0
59.0, 59.0, 57.0
59.0, 59.0, 59.0
59.0, 59.0, 59.0
57.0, 57.0, 57.0
57.0, 57.0, 57.0
57.0, 57.0, 57.0
56.0, 56.0, 56.0
59.0, 56.0, 52.0
60.0, 57.0, 52.0
60.0, 56.0, 52.0
63.0, 56.0, 54.0
63.0, 56.0, 54.0
63.0, 59.0, 55.0
60.0, 62.0, 53.0
60.0, 56.0, 49.0
52.0, 62.0, 53.0
51.0, 57.0, 50.0
51.0, 57.0, 50.0
54.0, 54.0, 49.0
54.0, 54.0, 54.0
53.0, 53.0, 53.0
54.0, 52.0, 53.0
50.0, 50.0, 50.0
50.0, 50.0, 50.0
50.0, 50.0, 50.0
49.0, 48.0, 48.0
49.0, 48.0, 48.0
53.0, 50.0, 50.0
59.0, 55.0, 50.0
61.0, 55.0, 48.0
62.0, 49.0, 49.0
60.0, 51.0, 50.0
62.0, 55.0, 59.0
63.0, 55.0, 60.0
50.0, 40.0, 61.0
52.0, 47.0, 50.0
53.0, 46.0, 49.0
53.0, 44.0, 52.0
32.0, 35.0, 50.0
44.0, 47.0, 48.0
43.0, 33.0, 48.0
47.0, 41.0, 40.0
44.0, 44.0, 43.0
47.0, 46.0, 43.0
46.0, 46.0, 45.0
46.0, 46.0, 45.0
46.0, 46.0, 46.0
46.0, 46.0, 46.0
46.0, 46.0, 46.0
46.0, 46.0, 46.0
46.0, 46.0, 46.0
47.0, 46.0, 46.0
47.0, 46.0, 46.0
45.0, 45.0, 45.0
44.0, 44.0, 44.0
44.0, 44.0, 44.0
45.0, 47.0, 47.0
42.0, 42.0, 42.0
42.0, 42.0, 42.0
43.0, 42.0, 41.0
42.0, 42.0, 44.0
39.0, 40.0, 42.0
38.0, 42.0, 41.0
35.0, 34.0, 41.0
37.0, 37.0, 37.0
37.0, 37.0, 37.0
36.0, 36.0, 36.0
36.0, 36.0, 36.0
37.0, 36.0, 35.0
37.0, 36.0, 35.0
35.0, 35.0, 35.0
35.0, 35.0, 35.0
32.0, 32.0, 32.0
32.0, 32.0, 32.0
46.0, 40.0, 39.0
41.0, 37.0, 34.0
40.0, 39.0, 39.0
42.0, 38.0, 38.0
47.0, 35.0, 38.0
47.0, 35.0, 38.0
50.0, 39.0, 33.0
51.0, 38.0, 36.0
49.0, 43.0, 41.0
54.0, 40.0, 40.0
49.0, 40.0, 46.0
50.0, 44.0, 44.0
53.0, 47.0, 43.0
51.0, 44.0, 42.0
48.0, 45.0, 41.0
53.0, 40.0, 36.0
54.0, 40.0, 39.0
53.0, 41.0, 35.0
53.0, 41.0, 35.0
52.0, 41.0, 34.0
52.0, 41.0, 34.0
55.0, 43.0, 33.0
52.0, 42.0, 32.0
52.0, 42.0, 32.0
52.0, 44.0, 35.0
52.0, 46.0, 38.0
52.0, 46.0, 38.0
58.0, 46.0, 37.0
60.0, 47.0, 34.0
63.0, 46.0, 45.0
38.0, 29.0, 40.0
37.0, 19.0, 54.0
37.0, 25.0, 49.0
40.0, 23.0, 19.0
40.0, 22.0, 19.0
43.0, 25.0, 26.0
43.0, 25.0, 26.0
42.0, 29.0, 30.0
37.0, 30.0, 28.0
37.0, 26.0, 27.0
32.0, 24.0, 30.0
33.0, 28.0, 29.0
33.0, 31.0, 26.0
35.0, 29.0, 26.0
35.0, 29.0, 26.0
35.0, 29.0, 26.0
35.0, 30.0, 27.0
34.0, 31.0, 26.0
34.0, 31.0, 22.0
38.0, 29.0, 23.0
38.0, 29.0, 23.0
38.0, 29.0, 23.0
38.0, 30.0, 23.0
37.0, 26.0, 18.0
39.0, 23.0, 19.0
34.0, 16.0, 19.0
34.0, 16.0, 19.0
39.0, 17.0, 29.0
39.0, 17.0, 29.0
38.0, 17.0, 28.0
39.0, 18.0, 30.0
45.0, 15.0, 19.0
45.0, 11.0, 11.0
34.0, 27.0, 12.0
55.0, 25.0, 13.0
55.0, 25.0, 13.0
55.0, 25.0, 13.0
55.0, 25.0, 13.0
56.0, 26.0, 14.0
56.0, 26.0, 14.0
56.0, 26.0, 14.0
56.0, 26.0, 14.0
56.0, 26.0, 14.0
56.0, 26.0, 14.0
48.0, 12.0, 12.0
50.0, 13.0, 13.0
56.0, 5.0, 7.0
85.0, 14.0, 14.0
78.0, 28.0, 29.0
79.0, 29.0, 30.0
89.0, 30.0, 19.0
87.0, 28.0, 17.0
69.0, 43.0, 30.0
66.0, 42.0, 31.0
76.0, 54.0, 27.0
82.0, 62.0, 26.0
93.0, 45.0, 18.0
85.0, 45.0, 23.0
121.0, 48.0, 22.0
108.0, 22.0, 25.0
108.0, 24.0, 27.0
97.0, 29.0, 30.0
112.0, 13.0, 30.0
112.0, 16.0, 32.0
98.0, 31.0, 32.0
118.0, 56.0, 39.0
114.0, 61.0, 42.0
112.0, 56.0, 50.0
113.0, 57.0, 51.0
110.0, 55.0, 49.0
102.0, 59.0, 52.0
111.0, 63.0, 39.0
97.0, 58.0, 38.0
97.0, 58.0, 38.0
109.0, 55.0, 43.0
98.0, 48.0, 44.0
97.0, 41.0, 37.0
97.0, 39.0, 36.0
96.0, 35.0, 38.0
87.0, 39.0, 38.0
86.0, 39.0, 38.0
93.0, 42.0, 37.0
94.0, 44.0, 39.0
81.0, 44.0, 32.0
81.0, 44.0, 32.0
