Metallica,  Live S**t: Binge & Purge, metal_35.jpeg,  https://i.scdn.co/image/829a38926b5fbf3967fa0d3cffa749534b4ab0b4, 72, 63, 59, #483f3b 
Metallica,  Metallica, metal_36.jpeg,  https://i.scdn.co/image/1e886ca74a1dc17b9a226283b9cc4b765ee25cb8, 95, 105, 96, #5f6960 
Metallica,  Metallica, metal_37.jpeg,  https://i.scdn.co/image/0dd4cf1837e63e212b1c2632226fce0c269e7153, 98, 91, 83, #625b53 
Metallica,  Metallica, metal_38.jpeg,  https://i.scdn.co/image/deb44798f4a2fff65c62bf4ca2c9b0ebb4a7f5f2, 69, 57, 42, #45392a 
Metallica,  Master Of Puppets (Deluxe Box Set / Remastered), metal_39.jpeg,  https://i.scdn.co/image/1484dbc99d5bed82498d2eb536aa0117ad56b3ea, 82, 68, 83, #524453 
Metallica,  Master of Puppets (Remastered Deluxe Box Set), metal_40.jpeg,  https://i.scdn.co/image/358a2fb145a535539c39a9f317541248bd173ac4, 95, 88, 82, #5f5852 
Metallica,  Master Of Puppets (Remastered), metal_41.jpeg,  https://i.scdn.co/image/1484dbc99d5bed82498d2eb536aa0117ad56b3ea, 42, 36, 44, #2a242c 
Metallica,  Master Of Puppets (Remastered), metal_42.jpeg,  https://i.scdn.co/image/c16d6471e5e1a17a2c9fe9ba6f490ea290c31a6f, 171, 83, 50, #ab5332 
Metallica,  Master Of Puppets, metal_43.jpeg,  https://i.scdn.co/image/5bc8f5add5aa42632fdc5f66cf30cfde6bfd1025, 41, 35, 39, #292327 
Metallica,  Master of Puppets (Remastered), metal_44.jpeg,  https://i.scdn.co/image/358a2fb145a535539c39a9f317541248bd173ac4, 63, 60, 58, #3f3c3a 
Metallica,  Ride The Lightning (Deluxe / Remastered), metal_45.jpeg,  https://i.scdn.co/image/cd09b8b2c80f59a4159c2a34e1ec8ed0b18ee2d6, 52, 43, 40, #342b28 
Metallica,  Ride The Lightning (Deluxe / Remastered), metal_46.jpeg,  https://i.scdn.co/image/5f266bde27c766ea4925dde609c6b9db4aabb44e, 106, 97, 82, #6a6152 
